date,weekday,employees,vacation,business_trip,overtime,work_from_home,조식메뉴,menu,석식메뉴,actual_diners,dinner_diners,available_population,participation_rate,temp_mean,temp_max,temp_min,precipitation,humidity,rain,included
2017-10-17,화,2645.0,56.0,258.0,453.0,0.0,모닝롤/인절미샌드  우유/주스 계란후라이 흑임자죽/쌀밥 (쌀:국내산) 무채국  동전쥐포무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 근대국  고등어조림  고추잡채*꽃빵  참나물생채  포기김치 (김치:국내산) ,목살필라프 (쌀:국내산) 단호박스프  로제스파게티  웨지감자/피클  키위드레싱샐러드  포기김치 (김치:국내산) ,848.0,555.0,2331.0,0.3637923637923638,15.929166666666667,18.5,12.2,,64.20833333333333,,True
2017-10-18,수,2645.0,45.0,270.0,0.0,0.0,모닝롤/고구마파이  우유/주스 계란후라이 누룽지탕/쌀밥 (쌀:국내산) 오징어국  단배추나물  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 민물새우찌개  수제돈가스 (돼지고기:국내산) 시금치프리타타  오이무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 얼갈이된장국  소고기모듬장조림  동그랑땡전  아삭고추무침  포기김치 (김치:국내산) ,814.0,490.0,2330.0,0.34935622317596565,15.033333333333331,20.9,10.6,,74.91666666666667,,True
2017-10-19,목,2645.0,67.0,282.0,341.0,0.0,모닝롤/베이컨샌드  우유/주스 스크램블에그 땅콩죽/쌀밥 (쌀:국내산) 선지해장국  연근조림  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 새알미역국  유린기  마파두부  가지나물  배추겉절이 (김치:국내산) ,산채비빔밥 (쌀:국내산) 유부장국  수제고로케  생과일플레인샐러드  오복지무침  포기김치 (김치:국내산) ,901.0,514.0,2296.0,0.39242160278745647,15.729166666666666,19.0,12.1,,63.625,,True
2017-10-20,금,2645.0,190.0,301.0,53.0,0.0,모닝롤/꿀호떡  우유/주스 계란후라이 닭죽/쌀밥 (쌀:국내산) 김치국  멸치볶음  알타리김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 쇠고기매운버섯국  해물청경채볶음  메밀부추전  도라지초무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 된장찌개  코다리강정  소세지볶음  숙주나물  포기김치 (김치:국내산) ,533.0,416.0,2154.0,0.24744661095636025,16.48333333333333,20.9,11.7,,60.375,,True
2017-10-23,월,2645.0,116.0,250.0,435.0,0.0,모닝롤/프렌치토스트  우유/주스 계란후라이 누룽지탕/쌀밥 (쌀:국내산) 호박젓국찌개  명엽채무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 콩나물국  버섯불고기  홍어채무침  마늘쫑볶음  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 수제비국  닭강정  늙은호박전  양배추쌈*쌈장  포기김치 (김치:국내산) ,1115.0,538.0,2279.0,0.48924967090829313,17.729166666666668,22.1,14.6,,46.333333333333336,,True
2017-10-24,화,2645.0,65.0,258.0,400.0,0.0,모닝롤/참치샌드  우유/주스 계란후라이 양송이죽/쌀밥 (쌀:국내산) 재첩국  검정콩조림  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 배추된장국  쭈꾸미볶음  두부계란부침  미역줄기볶음  포기김치 (김치:국내산) ,볶음밥*자장소스 (쌀:국내산) 계란파국  떡볶이  고구마그라탕  단무지  포기김치 (김치:국내산) ,1037.0,439.0,2322.0,0.44659776055124895,15.083333333333334,19.2,12.3,,46.66666666666666,,True
2017-10-25,수,2645.0,75.0,289.0,0.0,0.0,모닝롤/베이글  우유/주스 계란후라이 누룽지탕/쌀밥 (쌀:국내산) 동태탕  시래기조림  포기김치 (김치:국내산) ,곤드레밥*강된장 (쌀:국내산) 가쯔오장국  갈치조림  쇠고기잡채  쑥갓두부무침  알타리김치 (김치:국내산) ,    *        ,786.0,0.0,2281.0,0.34458570802279703,11.904166666666669,16.9,7.9,,74.66666666666667,1.0,True
2017-10-26,목,2645.0,101.0,302.0,251.0,0.0,모닝롤/고구마샌드  우유/주스 스크램블에그 야채죽/쌀밥 (쌀:국내산) 아욱국  호박나물  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 육개장  치킨핑거  도토리묵무침  물파래무침  포기김치 (김치:국내산) ,멸치주먹밥 (쌀:국내산) 김치국수  소고기퀘사디아  꽃맛살샐러드  부추생채  깍두기 (김치:국내산) ,824.0,405.0,2242.0,0.36752899197145406,11.283333333333331,20.1,4.5,,73.54166666666667,,True
2017-10-27,금,2645.0,210.0,309.0,57.0,0.0,모닝롤/크로와상  우유/주스 계란후라이 단호박죽/쌀밥 (쌀:국내산) 피바지락국  콩나물무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 시금치국  돼지갈비찜  어묵볶음  무나물  배추겉절이 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 콩비지찌개  가자미카레튀김  닭살겨자냉채  방풍나물  포기김치 (김치:국내산) ,567.0,327.0,2126.0,0.2666980244590781,11.629166666666668,20.2,5.4,,72.83333333333333,,True
2017-10-30,월,2645.0,124.0,250.0,374.0,0.0,모닝롤/시금치팬케익  우유/주스 계란후라이 누룽지탕/쌀밥 (쌀:국내산) 황태국  오이무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 들깨시래기국  닭갈비  연두부*양념장  취나물  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 돈육김치찌개  꽁치구이  고기전  청경채무침  알타리김치 (김치:국내산) ,1150.0,589.0,2271.0,0.5063848524878908,15.6375,21.8,8.9,,50.958333333333336,,True
2017-10-31,화,2645.0,63.0,290.0,238.0,0.0,모닝롤/에그샌드  우유/주스 계란후라이 홍게살죽/쌀밥 (쌀:국내산) 두부젓국찌개  고구마순나물  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 근대국  돈삼겹보쌈  옥수수전  콩나물파채/상추쌈  배추겉절이 (김치:국내산) ,오므라이스 (쌀:국내산) 가쯔오장국  해물까스*탈탈소스  꽃맛살볶음  무비트생채  포기김치 (김치:국내산) ,955.0,503.0,2292.0,0.4166666666666667,9.666666666666666,17.2,3.7,,36.958333333333336,,True
2017-11-01,수,2644.0,63.0,279.0,0.0,0.0,모닝롤/브라우니  우유/주스 계란후라이 누룽지탕/쌀밥 (쌀:국내산) 꽃게탕  감자채햄볶음  포기김치 (김치:국내산) ,카레덮밥 (쌀:국내산) 맑은국  개성감자만두  파스타샐러드  군고구마  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 순두부찌개  깐풍기  꽈리고추어묵볶음  해초무침  포기김치 (김치:국내산) ,815.0,424.0,2302.0,0.3540399652476108,7.625,17.8,-0.9,,58.79166666666666,,True
2017-11-02,목,2644.0,53.0,304.0,333.0,0.0,모닝롤/토마토샌드  우유/주스 스크램블에그 밤죽/쌀밥 (쌀:국내산) 감자국  진미채무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 사골떡국  오징어볶음  계란말이  치커리사과생채  포기김치 (김치:국내산) ,통새우김밥 (쌀:국내산) 우동  찹쌀순대볶음  딸기드레싱샐러드  양배추피클  포기김치 (김치:국내산) ,854.0,469.0,2287.0,0.3734149540883253,9.541666666666666,19.7,1.4,,63.0,,True
2017-11-03,금,2644.0,173.0,304.0,58.0,0.0,모닝롤/메론롤케익  우유/주스 계란후라이 팥죽/쌀밥 (쌀:국내산) 콩나물김치국  미역나물  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 된장찌개  누룽지탕수육  실곤약초무침  톳두부무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 닭개장  미트볼케찹조림  셀프무쌈말이  참나물땅콩무침  포기김치 (김치:국내산) ,644.0,406.0,2167.0,0.297185048454084,10.970833333333331,19.4,4.6,,73.04166666666667,,True
2017-11-06,월,2644.0,93.0,244.0,452.0,0.0,모닝롤/녹차호떡  우유/주스 계란후라이 누룽지탕/쌀밥 (쌀:국내산) 차돌박이찌개  김구이  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 콩가루배추국  짬뽕불고기  참치야채전  호박나물  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 어묵국  소고기장조림  비엔나케찹볶음  영양부추생채  포기김치 (김치:국내산) ,1167.0,451.0,2307.0,0.505851755526658,6.641666666666666,16.9,0.0,,66.95833333333333,,True
2017-11-07,화,2644.0,75.0,268.0,462.0,0.0,모닝롤/베이컨샌드  우유/주스 계란후라이 새송이죽/쌀밥 (쌀:국내산) 콩나물김치국  땅콩멸치볶음  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 오징어국  수제돈까스  삼치구이  봄동겉절이  포기김치 (김치:국내산) ,유부초밥 (쌀:국내산) 잔치국수  감자치즈오븐구이  해물떡볶이  마늘쫑장아찌  포기김치 (김치:국내산) ,943.0,522.0,2301.0,0.4098218166014776,7.891666666666667,18.3,-0.5,,70.91666666666667,,True
2017-11-08,수,2644.0,60.0,276.0,0.0,0.0,모닝롤/베이글  우유/주스 계란후라이 누룽지탕/쌀밥 (쌀:국내산) 선지해장국  우엉조림  포기김치 (김치:국내산) ,콩나물밥 (쌀:국내산) 미역장국  언양식불고기  도라지오이무침  과일샐러드  배추겉절이 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 쇠고기샤브국  해물청경채볶음  쫄면무침  시래기지짐  포기김치 (김치:국내산) ,780.0,397.0,2308.0,0.3379549393414211,12.066666666666668,18.9,4.4,,75.625,,True
2017-11-09,목,2644.0,90.0,287.0,347.0,0.0,모닝롤/피자토스트  우유/주스 스크램블에그 닭죽/쌀밥 (쌀:국내산) 고추장찌개  문어꽈리초조림  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 해물된장찌개  매운닭찜  두부조림  시금치나물  포기김치 (김치:국내산) ,낙지덮밥 (쌀:국내산) 유부장국  동그랑땡전  양배추샐러드  조각사과  포기김치 (김치:국내산) ,797.0,414.0,2267.0,0.35156594618438464,15.633333333333333,22.4,11.4,,59.333333333333336,,True
2017-11-10,금,2644.0,184.0,292.0,56.0,0.0,모닝롤/사과파이  우유/주스 계란후라이 고구마죽/쌀밥 (쌀:국내산) 무채국  브로컬리초장  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 올갱이아욱국  등갈비김치찜  들깨버섯무침  숙주나물  깍두기 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 소고기무국  임연수엿장조림  돈육잡채  가지나물  알타리김치 (김치:국내산) ,630.0,397.0,2168.0,0.29059040590405905,10.020833333333332,18.9,1.8,,58.5,,True
2017-11-13,월,2644.0,107.0,240.0,525.0,0.0,모닝롤/마늘빵  우유/주스 계란후라이 누룽지탕/쌀밥 (쌀:국내산) 민물새우찌개  김자반  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 시금치국  소고기불고기  해물파전  통도라지구이  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 연두부탕  훈제오리떡볶음  무쌈/부추생채  청포묵무침  포기김치 (김치:국내산) ,1017.0,547.0,2297.0,0.4427514148889856,5.508333333333333,15.0,-1.7,,58.41666666666666,,True
2017-11-14,화,2644.0,78.0,269.0,388.0,0.0,모닝롤/인절미샌드  우유/주스 계란후라이 야채죽/쌀밥 (쌀:국내산) 올챙이만두국  콩나물무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 새알미역국  돼지갈비찜  두부새싹구이  세발나물  알타리김치 (김치:국내산) ,볶음밥 (쌀:국내산) 계란국  짜장면  새우또띠아/음료  단무지무침  포기김치 (김치:국내산) ,924.0,515.0,2297.0,0.40226382237701347,7.633333333333334,16.0,-0.2,,67.66666666666667,,True
2017-11-15,수,2644.0,87.0,276.0,0.0,0.0,모닝롤/크로와상  우유/주스 계란후라이 누룽지탕/쌀밥 (쌀:국내산) 대구매운탕  아삭고추무침  포기김치 (김치:국내산) ,곤드레밥*간장양념 (쌀:국내산) 청양된장찌개  굴비구이  궁중떡볶이  무생채  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 뼈감자탕  해물까스*탈탈소스  풍기샐러드  해초무침  깍두기 (김치:국내산) ,895.0,363.0,2281.0,0.39237176676896096,10.291666666666666,17.6,4.1,,50.79166666666666,,True
2017-11-16,목,2644.0,129.0,283.0,347.0,0.0,모닝롤/에그샌드  우유/주스 스크램블에그 새우살죽/쌀밥 (쌀:국내산) 시래기국  어묵볶음  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 북어계란국  찜닭  메밀전병만두  가지무침  포기김치 (김치:국내산) ,"쌀밥/잡곡밥 (쌀,현미흑미:국내산) 수제비국  김치두루치기  옥수수계란찜  청경채생채  포기김치 (김치:국내산) ",736.0,437.0,2232.0,0.32974910394265233,6.370833333333333,13.5,0.0,,47.91666666666666,,True
2017-11-17,금,2644.0,213.0,311.0,58.0,0.0,모닝롤/프렌치토스트  우유/주스 계란후라이 크림누룽지탕/쌀밥 (쌀:국내산) 홍합탕  단배추나물  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 콩비지찌개  미니채소떡갈비  동태전  양념깻잎지  배추겉절이 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 토란탕  주꾸미굴소스볶음  감자채볶음  상추겉절이  포기김치 (김치:국내산) ,640.0,332.0,2120.0,0.3018867924528302,3.6625,11.4,-2.4,,62.125,,True
2017-11-20,월,2644.0,107.0,237.0,517.0,0.0,모닝롤/핫케익  우유/주스 계란후라이 누룽지탕/쌀밥 (쌀:국내산) 호박젓국찌개  진미채무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 차돌박이찌개  오징어볶음  계란말이  치커리유자청무침  알타리김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 알탕  동파삼겹수육  실곤약흑임자무침  방풍나물  포기김치 (김치:국내산) ,1115.0,569.0,2300.0,0.48478260869565215,3.208333333333333,8.4,-0.3,,30.70833333333333,,True
2017-11-21,화,2644.0,77.0,256.0,435.0,0.0,모닝롤/참치샌드  우유/주스 계란후라이 양송이죽/쌀밥 (쌀:국내산) 김치두부국  꽈리고추찜  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 어묵국  순살파닭  맛살겨자채  물파래무침  포기김치 (김치:국내산) ,닭갈비볶음밥 (쌀:국내산) 쌀국수  수제고로케  왕만두  오복지/귤  포기김치 (김치:국내산) ,954.0,486.0,2311.0,0.4128083080917352,4.7875000000000005,10.9,-0.4,,40.54166666666666,,True
2017-11-22,수,2644.0,64.0,277.0,0.0,0.0,모닝롤/단팥빵  우유/주스 계란후라이 누룽지탕/쌀밥 (쌀:국내산) 버섯매운탕  땅콩조림  포기김치 (김치:국내산) ,단호박영양밥 (쌀:국내산) 가쯔오장국  돈육칠리강정  모듬묵샐러드  숙주나물  깍두기 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 배추된장국  쇠고기장조림  호박부추전  풋마늘초무침  포기김치 (김치:국내산) ,817.0,424.0,2303.0,0.35475466782457665,2.7374999999999994,11.1,-4.1,,66.0,,True
2017-11-23,목,2644.0,122.0,288.0,305.0,0.0,모닝롤/씨크립샌드  우유/주스 스크램블에그 쇠고기죽/쌀밥 (쌀:국내산) 콩나물국  김잔파무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 쇠고기무국  갈치구이  고추잡채*꽃빵  오이무침  포기김치 (김치:국내산) ,꼬마김밥*겨자장 (쌀:국내산) 김치우동  치킨핑거  시저샐러드  무피클  배추겉절이 (김치:국내산) ,758.0,433.0,2234.0,0.3393017009847807,5.916666666666667,13.2,-0.6,,64.79166666666667,,True
2017-11-24,금,2644.0,210.0,303.0,63.0,0.0,모닝롤/치즈프레즐  우유/주스 계란후라이 김치죽/쌀밥 (쌀:국내산) 북어국  멸치크랜베리볶음  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 꽃게탕  돈육굴소스볶음  새송이버섯전  물미역*초장  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 육개장  새우까스*탈탈소스  마파두부  유채나물  포기김치 (김치:국내산) ,563.0,378.0,2131.0,0.2641952135147818,3.9125,8.9,-0.7,,45.708333333333336,,True
2017-11-27,월,2644.0,132.0,262.0,402.0,0.0,모닝롤/와플  우유/주스 계란후라이 누룽지탕/쌀밥 (쌀:국내산) 감자국  브로컬리들깨찜  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 아욱국  버섯불고기  골뱅이무침*소면  무나물  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 쇠고기미역국  닭갈비  두부스테이크  청경채무침  포기김치 (김치:국내산) ,1065.0,483.0,2250.0,0.47333333333333333,7.070833333333333,16.2,0.3,,70.08333333333333,,True
2017-11-28,화,2644.0,112.0,265.0,347.0,0.0,모닝롤/햄야채샌드  우유/주스 계란후라이 표고버섯죽/쌀밥 (쌀:국내산) 맑은만두육개장  호박나물  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 연두부탕  사천식탕수육  견과류조림  참나물생채  포기김치 (김치:국내산) ,참치주먹밥 (쌀:국내산) 짬뽕  고구마그라탕  꽃빵튀김*연유  오복지  깍두기 (김치:국내산) ,929.0,517.0,2267.0,0.4097926775474195,5.304166666666667,13.7,-1.4,,72.625,,True
2017-11-29,수,2644.0,78.0,261.0,0.0,0.0,모닝롤/찐빵  우유/주스 계란후라이 단호박죽/쌀밥 (쌀:국내산) 차돌박이찌개  시금치나물  포기김치 (김치:국내산) ,나물비빔밥 (쌀:국내산) 미소장국  코다리조림  과일샐러드  군고구마  깍두기 (김치:국내산) ,    *        ,903.0,0.0,2305.0,0.39175704989154014,8.025,17.7,0.6,,78.16666666666667,,True
2017-11-30,목,2644.0,97.0,267.0,256.0,0.0,모닝롤/바나나샌드  우유/주스 스크램블에그 누룽지탕/쌀밥 (쌀:국내산) 고추장찌개  도라지나물  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 들깨시래기국  제육볶음  메추리알조림  콩나물무침  알타리김치 (김치:국내산) ,목살필라프 (쌀:국내산) 로제파스타/스프  홍시드레싱샐러드  마늘바게뜨  감자튀김/피클  포기김치 (김치:국내산) ,781.0,511.0,2280.0,0.3425438596491228,9.204166666666667,16.2,3.1,,59.375,,True
2017-12-01,금,2665.0,243.0,268.0,136.0,0.0,모닝롤/베이글  우유/주스 계란후라이 땅콩죽/쌀밥 (쌀:국내산) 피바지락국  미역줄기볶음  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 동태탕  찜닭  옥수수전  취나물  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 열무된장국  수제돈가스  탕평채  치커리사과무침  포기김치 (김치:국내산) ,660.0,381.0,2154.0,0.3064066852367688,6.454166666666667,10.3,1.8,,24.041666666666668,,True
